show_id,type,title,director,date_added,release_year,rating,duration,listed_in,country1
s2092,Movie,The Bridge Curse,Lester Hsi,2020-08-27,2020,TV-MA,88 min,"Horror Movies, International Movies, Thrillers",Taiwan
s2093,Movie,The Young Messiah,Cyrus Nowrasteh,2020-08-27,2016,PG-13,111 min,"Dramas, Faith & Spirituality",United States
s2094,TV Show,Her Mother's Killer,Not Given,2020-08-26,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Colombia
s2095,Movie,Lingua Franca,Isabel Sandoval,2020-08-26,2019,TV-MA,94 min,"Dramas, International Movies, LGBTQ Movies",United States
s2096,Movie,Making The Witcher,Nathan Wiley,2020-08-26,2020,TV-MA,33 min,Documentaries,United States
s2097,TV Show,Million Dollar Beach House,Not Given,2020-08-26,2020,TV-MA,1 Season,Reality TV,United States
s2098,Movie,Rising Phoenix,Not Given,2020-08-26,2020,PG-13,107 min,"Documentaries, International Movies, Sports Movies",United Kingdom
s2099,TV Show,Emily's Wonder Lab,Not Given,2020-08-25,2020,TV-Y,1 Season,Kids' TV,United States
s2100,TV Show,Trinkets,Not Given,2020-08-25,2020,TV-MA,2 Seasons,"TV Dramas, Teen TV Shows",United States
s2101,Movie,Septembers of Shiraz,Wayne Blair,2020-08-24,2016,PG-13,110 min,"Dramas, Thrillers",United States
s2102,TV Show,Baewatch: Parental Guidance,Not Given,2020-08-22,2019,TV-MA,1 Season,"British TV Shows, Reality TV, Romantic TV Shows",United States
s2103,TV Show,Ojos in d' House,Not Given,2020-08-22,2013,TV-G,1 Season,"International TV Shows, TV Comedies",Nigeria
s2104,Movie,Class of '83,Atul Sabharwal,2020-08-21,2020,TV-14,98 min,"Dramas, International Movies, Thrillers",India
s2105,Movie,Dark Forces,Bernardo Arellano,2020-08-21,2020,TV-MA,81 min,"Horror Movies, Independent Movies, International Movies",Mexico
s2106,TV Show,Hoops,Not Given,2020-08-21,2020,TV-MA,1 Season,TV Comedies,United States
s2107,TV Show,Rust Valley Restorers,Not Given,2020-08-21,2020,TV-14,3 Seasons,"International TV Shows, Reality TV",Canada
s2108,Movie,The Sleepover,Trish Sie,2020-08-21,2020,TV-PG,104 min,"Action & Adventure, Children & Family Movies, Comedies",United States
s2109,TV Show,Goedam,Hong Won-ki,2020-08-20,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",South Korea
s2110,Movie,John Was Trying to Contact Aliens,Not Given,2020-08-20,2020,TV-PG,17 min,"Documentaries, LGBTQ Movies",United States
s2111,Movie,Scarecrow,Khaled Marei,2020-08-20,2019,TV-MA,121 min,"Comedies, International Movies",Egypt
s2112,Movie,The Crimes That Bind,Sebastián Schindel,2020-08-20,2020,TV-14,100 min,"Dramas, International Movies",Argentina
s2113,TV Show,DeMarcus Family Rules,Not Given,2020-08-19,2020,TV-14,1 Season,Reality TV,United States
s2114,TV Show,High Score,Not Given,2020-08-19,2020,TV-14,1 Season,"Docuseries, Science & Nature TV",United States
s2115,Movie,Little Singham: Kaal Ka Badla,Prakash Satam,2020-08-19,2020,TV-Y7,70 min,"Children & Family Movies, Comedies",Not Given
s2116,Movie,Drunk Parents,Fred Wolf,2020-08-18,2019,R,97 min,Comedies,United States
s2117,Movie,Meet the In-Laws,Niyi Akinmolayan,2020-08-18,2017,TV-PG,75 min,"Comedies, Dramas, International Movies",Nigeria
s2118,Movie,Crazy Awesome Teachers,Sammaria Sari Simanjuntak,2020-08-17,2020,TV-PG,102 min,"Comedies, Dramas, International Movies",Indonesia
s2119,TV Show,Glitch Techs,Not Given,2020-08-17,2020,TV-Y7,2 Seasons,Kids' TV,United States
s2120,Movie,Islands of Faith,Chairun Nissa,2020-08-17,2018,TV-PG,88 min,"Documentaries, Faith & Spirituality, International Movies",Indonesia
s2121,Movie,Les Misérables,Tom Hooper,2020-08-16,2012,PG-13,158 min,"Dramas, International Movies, Music & Musicals",United Kingdom
s2122,Movie,Seventh Son,Sergei Bodrov,2020-08-16,2014,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy",United States
s2123,TV Show,Stranger,Not Given,2020-08-16,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows",South Korea
s2124,TV Show,Dérè: An African Tale,Not Given,2020-08-15,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",South Korea
s2125,TV Show,Rita,Not Given,2020-08-15,2020,TV-MA,5 Seasons,"International TV Shows, TV Comedies, TV Dramas",Denmark
s2126,TV Show,Takki,Not Given,2020-08-15,2014,TV-14,2 Seasons,"International TV Shows, TV Dramas",Saudi Arabia
s2127,Movie,What's Your Raashee?,Ashutosh Gowariker,2020-08-15,2009,TV-PG,203 min,"Comedies, International Movies, Music & Musicals",India
s2128,TV Show,3%,Not Given,2020-08-14,2020,TV-MA,4 Seasons,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Brazil
s2129,Movie,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,Anna Stone,2020-08-14,2020,TV-G,59 min,"Documentaries, International Movies, Sports Movies",Not Given
s2130,Movie,Fearless,Cory Edwards,2020-08-14,2020,TV-Y7,92 min,"Children & Family Movies, Comedies",Canada
s2131,Movie,Nigerian Prince,Faraday Okoro,2020-08-14,2018,TV-MA,104 min,"Dramas, Independent Movies",United States
s2132,Movie,Octonauts & the Caves of Sac Actun,Blair Simmons,2020-08-14,2020,TV-Y,72 min,Children & Family Movies,United Kingdom
s2133,Movie,Project Power,"Henry Joost, Ariel Schulman",2020-08-14,2020,R,113 min,Action & Adventure,United States
s2134,TV Show,Teenage Bounty Hunters,Not Given,2020-08-14,2020,TV-MA,1 Season,"Crime TV Shows, TV Comedies, TV Dramas",United States
s2135,TV Show,The Great Heist,Not Given,2020-08-14,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Colombia
s2136,TV Show,The Legend of Korra,Not Given,2020-08-14,2014,TV-Y7,4 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",United States
s2137,TV Show,Zoids Wild,Not Given,2020-08-14,2018,TV-Y7,1 Season,"Anime Series, Kids' TV",Japan
s2138,Movie,An Easy Girl,Rebecca Zlotowski,2020-08-13,2019,TV-MA,93 min,"Comedies, Dramas, International Movies",France
s2139,Movie,Christine,Antonio Campos,2020-08-13,2016,R,119 min,"Dramas, Independent Movies",United Kingdom
s2140,Movie,Simon Killer,Antonio Campos,2020-08-13,2012,TV-MA,105 min,"Dramas, Independent Movies, Thrillers",United States
s2141,TV Show,(Un)Well,Not Given,2020-08-12,2020,TV-MA,1 Season,Reality TV,United States
s2142,Movie,Gunjan Saxena: The Kargil Girl,Sharan Sharma,2020-08-12,2020,TV-14,113 min,"Action & Adventure, Dramas, International Movies",India
s2143,Movie,Mr. Peabody & Sherman,Rob Minkoff,2020-08-11,2014,PG,93 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",United States
s2144,Movie,"Rob Schneider: Asian Momma, Mexican Kids",Tyler Spindel,2020-08-11,2020,TV-MA,44 min,Stand-Up Comedy,United States
s2145,TV Show,GAME ON: A Comedy Crossover Event,Not Given,2020-08-10,2020,TV-G,1 Season,"Kids' TV, TV Comedies",United States
s2146,TV Show,Terrace House: Tokyo 2019-2020,Not Given,2020-08-10,2019,TV-MA,2 Seasons,"International TV Shows, Reality TV",Japan
s2147,Movie,The Lost Husband,Vicky Wight,2020-08-10,2020,PG-13,110 min,"Dramas, Romantic Movies",United States
s2148,Movie,Diamonds in the Sky,Kunle Afolayan,2020-08-08,2018,TV-14,113 min,"Dramas, International Movies",Nigeria
s2149,TV Show,The Governor,Not Given,2020-08-08,2016,TV-14,1 Season,"International TV Shows, TV Dramas",Nigeria
s2150,Movie,We Summon the Darkness,Marc Meyers,2020-08-08,2020,R,90 min,"Horror Movies, Thrillers",United States
s2151,Movie,"Berlin, Berlin: Lolle on the Run",Franziska Meyer Price,2020-08-07,2020,TV-MA,82 min,"Comedies, International Movies",Germany
s2152,TV Show,High Seas,Not Given,2020-08-07,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Spain
s2153,TV Show,Selling Sunset,Not Given,2020-08-07,2020,TV-MA,3 Seasons,Reality TV,South Korea
s2154,TV Show,Sing On! Germany,Not Given,2020-08-07,2020,TV-PG,1 Season,"International TV Shows, Reality TV",Germany
s2155,Movie,Stars in the Sky: A Hunting Story,Steven Rinella,2020-08-07,2018,TV-14,69 min,Documentaries,United States
s2156,Movie,The Magic School Bus Rides Again Kids In Space,Richard Weston,2020-08-07,2020,TV-Y,46 min,Children & Family Movies,United States
s2157,TV Show,Tiny Creatures,Not Given,2020-08-07,2020,TV-PG,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure",United States
s2158,TV Show,Wizards: Tales of Arcadia,Not Given,2020-08-07,2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",United States
s2159,TV Show,Word Party Songs,Not Given,2020-08-07,2020,TV-Y,1 Season,Kids' TV,United States
s2160,Movie,Work It,Laura Terruso,2020-08-07,2020,TV-14,94 min,Comedies,United States
s2161,TV Show,Ever After High,Not Given,2020-08-06,2016,TV-Y7,5 Seasons,Kids' TV,Canada
s2162,Movie,Nasha Natasha,Martín Sastre,2020-08-06,2020,TV-PG,72 min,"Documentaries, International Movies, Music & Musicals",Uruguay
s2163,TV Show,The Rain,Not Given,2020-08-06,2020,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Mysteries",Denmark
s2164,Movie,Anelka: Misunderstood,Franck Nataf,2020-08-05,2020,TV-14,95 min,"Documentaries, International Movies, Sports Movies",France
s2165,Movie,Sin City,Pascal Amanfo,2020-08-05,2019,TV-14,101 min,"International Movies, Thrillers",Not Given
s2166,TV Show,World's Most Wanted,Not Given,2020-08-05,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",United States
s2167,Movie,A Go! Go! Cory Carson Summer Camp,"Stanley Moore, Alex Woo",2020-08-04,2020,TV-Y,21 min,Children & Family Movies,United States
s2168,Movie,Malibu Rescue: The Next Wave,Savage Steve Holland,2020-08-04,2020,TV-G,71 min,"Children & Family Movies, Comedies",United States
s2169,TV Show,Mystery Lab,Not Given,2020-08-04,2020,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",Brazil
s2170,Movie,Sam Jay: 3 In The Morning,Kristian Mercado,2020-08-04,2020,TV-MA,64 min,Stand-Up Comedy,United States
s2171,TV Show,Immigration Nation,Not Given,2020-08-03,2020,TV-MA,1 Season,Docuseries,United States
s2172,Movie,Almost Love,Mike Doyle,2020-08-02,2020,TV-MA,92 min,"Comedies, Dramas, Independent Movies",United States
s2173,Movie,Killing Hasselhoff,Darren Grant,2020-08-01,2017,R,80 min,Comedies,United States
s2174,TV Show,Moesha,Not Given,2020-08-01,2000,TV-PG,6 Seasons,"TV Comedies, Teen TV Shows",United States
s2175,TV Show,My Perfect Landing,Not Given,2020-08-01,2020,TV-G,1 Season,Kids' TV,Canada
s2176,TV Show,Nagi-Asu: A Lull in the Sea,Not Given,2020-08-01,2014,TV-14,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows",Japan
s2177,Movie,Rogue Warfare: The Hunt,Mike Gunther,2020-08-01,2020,R,104 min,Action & Adventure,United States
s2178,Movie,Super Monsters: The New Class,Steve Ball,2020-08-01,2020,TV-Y,25 min,Children & Family Movies,Canada
s2179,TV Show,The Next Step,Not Given,2020-08-01,2018,TV-G,1 Season,"Kids' TV, Reality TV, TV Dramas",Canada
s2180,Movie,The Ottoman Lieutenant,Joseph Ruben,2020-08-01,2017,R,111 min,"Dramas, Romantic Movies",Turkey
s2181,TV Show,Toradora!,Not Given,2020-08-01,2008,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",Japan
s2182,TV Show,Transformers Rescue Bots Academy,Not Given,2020-08-01,2020,TV-Y,2 Seasons,Kids' TV,United States
s2183,Movie,Tumi or not Tumi,Mfanelo Ngoma,2020-08-01,2020,TV-MA,72 min,Stand-Up Comedy,Not Given
s2184,Movie,What Keeps You Alive,Colin Minihan,2020-08-01,2018,R,99 min,"LGBTQ Movies, Thrillers",Canada
s2185,TV Show,Get Even,Not Given,2020-07-31,2020,TV-PG,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",United Kingdom
s2186,Movie,Latte and the Magic Waterstone,"Regina Welker, Nina Wels",2020-07-31,2020,TV-Y,83 min,"Children & Family Movies, Comedies",Germany
s2187,Movie,Raat Akeli Hai,Honey Trehan,2020-07-31,2020,TV-MA,150 min,"Dramas, International Movies, Thrillers",India
s2188,Movie,Seriously Single,"Katleho Ramaphakela, Rethabile Ramaphakela",2020-07-31,2020,TV-MA,108 min,"Comedies, International Movies, Romantic Movies",South Africa
s2189,Movie,Sugar High,Ariel Boles,2020-07-31,2020,TV-G,44 min,Children & Family Movies,United States
s2190,TV Show,Sugar Rush,Not Given,2020-07-31,2020,TV-PG,3 Seasons,Reality TV,United States
s2191,TV Show,The Umbrella Academy,Not Given,2020-07-31,2020,TV-14,2 Seasons,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",United States
s2192,Movie,Retablo,Álvaro Delgado-Aparicio L.,2020-07-30,2017,TV-MA,102 min,"Dramas, International Movies",Peru
s2193,TV Show,Transformers: War For Cybertron Trilogy,Not Given,2020-07-30,2020,TV-Y7,1 Season,Anime Series,United States
s2194,Movie,Uma Maheswara Ugra Roopasya,Venkatesh Maha,2020-07-30,2020,TV-MA,137 min,"Comedies, Dramas, Independent Movies",India
s2195,TV Show,Unlucky Ploy,Nopparoj Chotmunkongsit,2020-07-30,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Not Given
s2196,Movie,It's Her Day,Aniedi Anwah,2020-07-29,2016,TV-MA,112 min,"Comedies, International Movies, Romantic Movies",Nigeria
s2197,Movie,Redemption,Mickey Fonseca,2020-07-29,2019,TV-MA,102 min,"Dramas, International Movies, Thrillers",Mozambique
s2198,Movie,Shine Your Eyes,Matias Mariani,2020-07-29,2020,TV-MA,103 min,"Dramas, Independent Movies, International Movies",Brazil
s2199,Movie,The Hater,Jan Komasa,2020-07-29,2020,TV-MA,136 min,"Dramas, International Movies, Thrillers",Poland
s2200,Movie,The Speed Cubers,Sue Kim,2020-07-29,2020,TV-PG,41 min,Documentaries,United States
s2201,Movie,Tread,Paul Solet,2020-07-29,2019,TV-MA,88 min,Documentaries,United States
s2202,TV Show,Last Chance U,Not Given,2020-07-28,2020,TV-MA,5 Seasons,Docuseries,United States
s2203,Movie,Banana Split,Ben Kasulke,2020-07-26,2020,TV-MA,84 min,"Comedies, Dramas, Independent Movies",United States
s2204,TV Show,Shameless (U.S.),Not Given,2020-07-26,2019,TV-MA,10 Seasons,"TV Comedies, TV Dramas",United States
s2205,Movie,Door Ke Darshan,Gagan Puri,2020-07-25,2020,TV-14,114 min,"Comedies, International Movies",India
s2206,Movie,Double World,Teddy Chan,2020-07-25,2020,TV-14,110 min,"Action & Adventure, International Movies",China
s2207,Movie,Project Marathwada,Bhavin Wadia,2020-07-25,2016,TV-MA,103 min,"Dramas, Independent Movies, International Movies",India
s2208,Movie,Animal Crackers,"Tony Bancroft, Scott Christian Sava",2020-07-24,2020,TV-Y7,106 min,"Children & Family Movies, Comedies",China
s2209,Movie,Dragons: Rescue Riders: Secrets of the Songwing,"Greg Rankin, TJ Sullivan",2020-07-24,2020,TV-Y,46 min,"Children & Family Movies, Comedies",United States
s2210,Movie,Nimbe,Tope Alake,2020-07-24,2019,TV-MA,115 min,"Dramas, International Movies",Nigeria
s2211,Movie,Offering to the Storm,Fernando González Molina,2020-07-24,2020,TV-MA,140 min,"International Movies, Thrillers",Spain
s2212,Movie,Romance Doll,Yuki Tanada,2020-07-24,2020,TV-MA,124 min,"Dramas, International Movies, Romantic Movies",Japan
s2213,TV Show,Sing On! Spain,Not Given,2020-07-24,2020,TV-G,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",Spain
s2214,Movie,The Kissing Booth 2,Vince Marcello,2020-07-24,2020,TV-14,133 min,"Comedies, Romantic Movies",United Kingdom
s2215,TV Show,Sinatra: All or Nothing at All,Alex Gibney,2020-07-23,2015,TV-14,1 Season,Docuseries,United States
s2216,Movie,The Larva Island Movie,Ahn Byoung-wook,2020-07-23,2020,TV-Y7,91 min,"Children & Family Movies, Comedies",South Korea
s2217,Movie,The Letter Reader,Sibusiso Khuzwayo,2020-07-23,2019,TV-PG,30 min,"Dramas, International Movies",South Africa
s2218,TV Show,Fear City: New York vs The Mafia,Not Given,2020-07-22,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",United States
s2219,TV Show,Norsemen,Not Given,2020-07-22,2020,TV-MA,3 Seasons,"International TV Shows, TV Comedies",Norway
s2220,Movie,The Remix: Hip Hop X Fashion,"Lisa Cortés, Farah X",2020-07-22,2019,TV-MA,67 min,"Documentaries, Music & Musicals",United States
s2221,Movie,Ip Man 4: The Finale,Wilson Yip,2020-07-21,2019,TV-MA,105 min,"Action & Adventure, Dramas, International Movies",Hong Kong
s2222,Movie,Jack Whitehall: I'm Only Joking,"Dave Skinner, Freddie Waters",2020-07-21,2020,TV-MA,58 min,Stand-Up Comedy,United Kingdom
s2223,TV Show,Street Food: Latin America,Not Given,2020-07-21,2020,TV-PG,1 Season,"Docuseries, Spanish-Language TV Shows",South Korea
s2224,TV Show,Killer Women with Piers Morgan,Not Given,2020-07-19,2017,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",United Kingdom
s2225,Movie,Funan,Denis Do,2020-07-18,2018,TV-14,87 min,"Dramas, International Movies",France
s2226,TV Show,Gigantosaurus,Not Given,2020-07-18,2019,TV-Y,1 Season,Kids' TV,France
s2227,TV Show,Single Wives,Not Given,2020-07-18,2018,TV-MA,1 Season,"Reality TV, Romantic TV Shows",Australia
s2228,TV Show,Cursed,Not Given,2020-07-17,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",United Kingdom
s2229,Movie,Father Soldier Son,"Leslye Davis, Catrin Einhorn",2020-07-17,2020,R,100 min,Documentaries,United States
s2230,TV Show,In The Dark,Not Given,2020-07-17,2020,TV-14,2 Seasons,"Crime TV Shows, TV Dramas",United States
s2231,TV Show,Kissing Game,Not Given,2020-07-17,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",Brazil
s2232,Movie,The Millions,"Toka McBaror, Tunde Apalowo",2020-07-17,2019,TV-MA,95 min,"Comedies, International Movies",Nigeria
s2233,Movie,Fatal Affair,Peter Sullivan,2020-07-16,2020,TV-14,90 min,Thrillers,United States
s2234,Movie,MILF,Axelle Laffont,2020-07-16,2018,TV-MA,102 min,"Comedies, International Movies, Romantic Movies",France
s2235,Movie,Cold Feet,Moses Inwang,2020-07-15,2019,TV-14,98 min,"Dramas, International Movies, Romantic Movies",Nigeria
s2236,TV Show,Dark Desire,Not Given,2020-07-15,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Mexico
s2237,Movie,Little Singham: Legend of Dugabakka,Not Given,2020-07-15,2020,TV-Y7,68 min,"Children & Family Movies, Comedies",United States
s2238,TV Show,Skin Decision: Before and After,Not Given,2020-07-15,2020,TV-MA,1 Season,"Reality TV, Science & Nature TV",United States
s2239,TV Show,Sunny Bunnies,Not Given,2020-07-15,2016,TV-Y,2 Seasons,"British TV Shows, Kids' TV, TV Comedies",Belarus
s2240,Movie,Sylvia,Daniel Oriahi,2020-07-15,2018,TV-14,104 min,"Dramas, International Movies, Thrillers",Nigeria
s2241,Movie,The Players,Stefano Mordini,2020-07-15,2020,TV-MA,89 min,"Comedies, International Movies",Italy
s2242,TV Show,The Business of Drugs,Not Given,2020-07-14,2020,TV-MA,1 Season,Docuseries,United States
s2243,Movie,Urzila Carlson: Overqualified Loser,Hayden Guppy,2020-07-14,2020,TV-MA,62 min,Stand-Up Comedy,Australia
s2244,Movie,We Are One,Stéphane de Freitas,2020-07-14,2020,TV-MA,86 min,"Documentaries, International Movies, Music & Musicals",France
s2245,Movie,Hole in the Wall,"André Odendaal, Johan Vorster",2020-07-11,2016,TV-MA,104 min,"Dramas, International Movies",South Africa
s2246,TV Show,Dating Around: Brazil,Cassia Dian,2020-07-10,2020,TV-14,1 Season,"International TV Shows, Reality TV, Romantic TV Shows",Brazil
s2247,TV Show,Down to Earth with Zac Efron,Not Given,2020-07-10,2020,TV-PG,1 Season,"Docuseries, Reality TV, Science & Nature TV",United States
s2248,Movie,Mama's Boy,Amro Salah,2020-07-10,2018,TV-14,101 min,"Comedies, International Movies",Egypt
s2249,Movie,The Claudia Kishi Club,Sue Ding,2020-07-10,2020,TV-14,17 min,Documentaries,United States
s2250,TV Show,The Epic Tales of Captain Underpants in Space,Not Given,2020-07-10,2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies",United States
